days_elapsed,current_value,rolling_7d_avg,rolling_7d_slope,slope_ratio,pct_progress,days_remaining,pace_score
3.0,60.35107450185299,60.08033644934844,0.4444643920101614,2.0000897640457267,0.017553725092649585,87.0,100.0
4.0,61.61252087525698,60.38677333453014,0.5286690811867902,2.379010865340556,0.08062604376284917,86.0,100.0
5.0,61.691890852637684,60.6042929208814,0.48854197755068046,2.198438898978062,0.08459454263188419,85.0,100.0
6.0,63.65474185023407,61.04007133936035,0.6321725498283848,2.8447764742277317,0.1827370925117034,84.0,100.0
7.0,62.17552332332869,61.49131239287234,0.4647944923084802,2.091575215388161,0.10877616616643451,83.0,100.0
8.0,61.16837431913471,61.62168678946167,0.2536855772847537,1.1415850977813917,0.058418715956735666,82.0,100.0
9.0,61.43820240766597,61.72747544715874,0.10202582413876506,0.4591162086244428,0.07191012038329844,81.0,45.91162086244428
10.0,61.39064112098021,61.8759849641769,-0.1306922744240376,-0.5881152349081693,0.06953205604901065,80.0,0.0
11.0,63.396718004260265,62.13087026832023,-0.005394318546519773,-0.02427443345933898,0.16983590021301326,79.0,0.0
12.0,62.09983383185296,62.189147836779554,-0.07143099612266592,-0.3214394825519966,0.1049916915926481,78.0,0.0
13.0,62.81862811518829,62.0697030174873,0.2053838927717728,0.9242275174729776,0.14093140575941449,77.0,92.42275174729777
14.0,63.860413730400786,62.310401647069035,0.4123629414184147,1.855633236382866,0.19302068652003931,76.0,100.0
15.0,62.60987034268193,62.516329650432915,0.2813021119577545,1.2658595038098954,0.1304935171340965,75.0,100.0
16.0,63.26189759193784,62.776857533900326,0.20716621386657594,0.9322479623995917,0.16309487959689192,74.0,93.22479623995918
17.0,61.93649151217386,62.854836161213704,-0.08090391887841737,-0.3640676349528782,0.09682457560869295,73.0,0.0
18.0,62.91752138096129,62.78637950074243,0.0032240465297582177,0.01450820938391198,0.1458760690480645,72.0,1.4508209383911979
19.0,63.65448581003038,63.00847264048206,-0.0018425158878858723,-0.008291321495486425,0.182724290501519,71.0,0.0
20.0,64.86020543296111,63.30012654302103,0.16943677969290802,0.7624655086180862,0.24301027164805547,70.0,76.24655086180861
21.0,65.86015993910996,63.585804572836615,0.5237670988995423,2.3569519450479404,0.2930079969554981,69.0,100.0
22.0,64.87042207572517,63.90874053469994,0.5219855127583608,2.3489348074126237,0.24352110378625866,68.0,100.0
23.0,65.37247539031091,64.21025164875324,0.5864081126078067,2.6388365067351303,0.2686237695155455,67.0,100.0
24.0,65.50130270188056,64.7195103901399,0.39991213450296387,1.7996046052633374,0.2750651350940281,66.0,100.0
25.0,66.64029666900916,65.2513354312896,0.3482836630705795,1.5672764838176079,0.332014833450458,65.0,100.0
26.0,66.67113297651598,65.68228502650183,0.27228345416494576,1.225275543742256,0.3335566488257989,64.0,100.0
27.0,66.27369331540754,65.88421186685132,0.21820868604187993,0.9819390871884597,0.31368466577037707,63.0,98.19390871884596
28.0,65.21127791877691,65.79151443537516,0.14267263049942502,0.6420268372474126,0.26056389593884577,62.0,64.20268372474126
29.0,67.34782975878903,66.14542981867001,0.17783607805805476,0.8002623512612465,0.36739148793945164,61.0,80.02623512612465
30.0,67.04771379462242,66.3847495907145,0.1640873000016567,0.7383928500074551,0.3523856897311212,60.0,73.83928500074552
31.0,68.11583043860311,66.75825355310346,0.2233535495848678,1.005090973131905,0.4057915219301556,59.0,100.0
32.0,67.0812045184299,66.82124038873499,0.241104455284942,1.0849700487822391,0.354060225921495,58.0,100.0
33.0,69.28643425781718,67.1948548574923,0.48378845379817764,2.1770480420917995,0.4643217128908589,57.0,100.0
34.0,67.19667921523373,67.32670998603889,0.3523894146869361,1.5857523660912125,0.35983396076168644,56.0,100.0
35.0,69.37083819204082,67.92093288221946,0.2691985700068617,1.2113935650308778,0.46854190960204106,55.0,100.0
36.0,68.11511897260723,68.03054562705063,0.20813234777263426,0.9365955649768543,0.40575594863036174,54.0,93.65955649768543
37.0,67.70595321297672,68.12457982967268,0.032950041632112625,0.14827518734450681,0.3852976606488362,53.0,14.827518734450681
38.0,67.31599657165205,68.01031784867965,-0.05493379188003521,-0.24720206346015844,0.3657998285826025,52.0,0.0
39.0,68.51563611512783,68.21523664820795,-0.133523024796266,-0.600853611583197,0.4257818057563917,51.0,0.0
40.0,70.31220991505607,68.3617760278135,0.24418091231021688,1.0988141053959761,0.5156104957528036,50.0,100.0
41.0,69.92748560772584,68.75189122674094,0.24549310836085725,1.1047189876238577,0.4963742803862921,49.0,100.0
42.0,70.02221719759933,68.84494537039215,0.47002045742423426,2.1150920584090542,0.5011108598799666,48.0,100.0
43.0,67.17968298246436,68.7113116575146,0.1873385733198445,0.8430235799393002,0.35898414912321785,47.0,84.30235799393002
44.0,70.4887419823478,69.1088529102819,0.23415490176084505,1.0536970579238027,0.5244370991173902,46.0,100.0
45.0,70.55585241091984,69.57168945874874,0.13306822845350316,0.5988070280407642,0.527792620545992,45.0,59.88070280407642
46.0,70.44586715403878,69.84743675002171,0.07586536100302449,0.34139412451361023,0.522293357701939,44.0,34.139412451361025
47.0,70.43037553768376,69.86431755325425,0.20471925468601182,0.9212366460870532,0.5215187768841879,43.0,92.12366460870533
48.0,70.55539032055712,69.95401822651586,0.28778677325011914,1.2950404796255361,0.5277695160278562,42.0,100.0
49.0,70.90082766354959,70.0795340073659,0.3989733516585098,1.7953800824632942,0.5450413831774796,41.0,100.0
50.0,70.34483227103537,70.53169819144748,0.013133733494306181,0.05910180072437782,0.5172416135517686,40.0,5.9101800724377815
51.0,70.90552829859705,70.59123909376879,0.04705035796038256,0.21172661082172153,0.5452764149298523,39.0,21.172661082172155
52.0,72.91734030590614,70.92859450733826,0.2912202474252509,1.310491113413629,0.6458670152953069,38.0,100.0
53.0,71.33162697835002,71.055131625097,0.2654412474194345,1.1944856133874553,0.5665813489175008,37.0,100.0
54.0,71.63574852413906,71.2273277660192,0.238399331257762,1.072796990659929,0.581787426206953,36.0,100.0
55.0,72.3199985695109,71.47941465872688,0.259480139423013,1.1676606274035586,0.6159999284755451,35.0,100.0
56.0,71.20315506780875,71.52260428790676,0.1472256125136013,0.6625152563112059,0.5601577533904376,34.0,66.25152563112059
57.0,72.88661209681669,71.88571569158981,0.12511616105803858,0.5630227247611737,0.6443306048408346,33.0,56.302272476117366
58.0,71.67927129191526,71.99625040492097,-0.037029652191764795,-0.16663343486294158,0.5839635645957628,32.0,0.0
59.0,73.99630942146926,72.15038885000142,0.3088466568648546,1.3898099558918457,0.6998154710734632,31.0,100.0
60.0,73.33651415609131,72.43680130396446,0.3189655294242867,1.4353448824092903,0.6668257078045656,30.0,100.0
61.0,75.8389870224033,73.03726394657363,0.5690493164248199,2.56072192391169,0.7919493511201651,29.0,100.0
62.0,74.0586182913088,73.28563819254477,0.5760136566374869,2.5920614548686913,0.7029309145654402,28.0,100.0
63.0,75.36568949043274,73.88028596720532,0.5013787064489033,2.256204179020065,0.7682844745216372,27.0,100.0
64.0,72.91895825050486,73.88490684630365,0.2564258981754724,1.1539165417896258,0.6459479125252429,26.0,100.0
65.0,74.32230510092258,74.26248310473326,-0.011800796599412655,-0.05310358469735695,0.7161152550461288,25.0,0.0
66.0,74.98981232068077,74.4044120903349,0.02810252178582378,0.126461348036207,0.7494906160340384,24.0,12.6461348036207
67.0,76.63460980725993,74.87556861193043,0.11449542942156675,0.5152294323970504,0.8317304903629967,23.0,51.52294323970504
68.0,73.43019517309015,74.53145549059998,0.09726519104194382,0.43769335968874723,0.6715097586545078,22.0,43.76933596887472
69.0,76.32395301314214,74.85507473657617,0.22177032570130092,0.9979664656558542,0.8161976506571073,21.0,99.79664656558542
70.0,76.14690956937147,74.966677604996,0.43312616548030003,1.9490677446613502,0.8073454784685736,20.0,100.0
71.0,77.3113239735159,75.594158422569,0.39180694003727423,1.7631312301677342,0.8655661986757949,19.0,100.0
72.0,76.71238551807872,75.93559848216273,0.3299236543209732,1.4846564444443795,0.8356192759039359,18.0,100.0
73.0,76.27429340732618,76.11909578025494,0.23110008751963385,1.0399503938383523,0.8137146703663092,17.0,100.0
74.0,75.92279479402629,76.01740792122155,0.2837126999958474,1.2767071499813134,0.7961397397013144,16.0,100.0
75.0,75.41848694882395,76.30144960346924,-0.1500592253512369,-0.675266514080566,0.7709243474411978,15.0,0.0
76.0,77.08431165379186,76.41007226641919,-0.06296637572053623,-0.2833486907424131,0.8542155826895929,14.0,0.0
77.0,76.9194143421158,76.52043009109696,-0.045988681474149126,-0.20694906663367107,0.84597071710579,13.0,0.0
78.0,79.35360067141299,76.81218390508226,0.3705501496195594,1.6674756732880174,0.9676800335706496,12.0,100.0
79.0,76.94453072757071,76.84534750643827,0.3704732538856707,1.6671296424855182,0.8472265363785354,11.0,100.0
80.0,78.09816962298288,77.10590125153206,0.4231250379280201,1.9040626706760906,0.904908481149144,10.0,100.0
81.0,76.43099858032427,77.17850179243177,0.18179882922635734,0.8180947315186081,0.8215499290162136,9.0,81.80947315186081
82.0,77.82675964389605,77.52254074887067,-0.00017566434644846602,-0.0007904895590180971,0.8913379821948026,8.0,0.0
83.0,78.70559232453554,77.75415227326262,0.06397570517781562,0.2878906733001703,0.9352796162267772,7.0,28.789067330017033
84.0,79.49062667918618,78.1214683214155,0.1307782585058038,0.5885021632761172,0.9745313339593089,6.0,58.85021632761172
85.0,80.33699057571698,78.26195259345893,0.5441745500377403,2.4487854751698315,1.0,5.0,100.0
86.0,79.06696293478184,78.5651571944891,0.4422225343383034,1.9900014045223653,0.9533481467390921,4.0,100.0
87.0,78.21608845427244,78.58200274181617,0.338109801957052,1.521494108806734,0.9108044227136218,3.0,100.0
88.0,80.01340595504709,79.09377522391945,0.1841881231615208,0.8288465542268437,1.0,2.0,82.88465542268438
89.0,80.29476487619156,79.44634739996168,0.13186336018733974,0.5933851208430289,1.0,1.0,59.338512084302884
90.0,80.49165834283826,79.70149968829062,0.1380388075775283,0.6211746340988773,1.0,0.0,62.11746340988773
2.0,5221.418821320928,5007.568650776627,202.91543117593926,2.0291543117593926,0.07380627377364271,28.0,100.0
3.0,5413.1206068593865,5108.956639797317,202.8317592952028,2.028317592952028,0.13770686895312884,27.0,100.0
4.0,5253.00867126856,5137.767046091565,130.22628594185002,1.3022628594185002,0.08433622375618657,26.0,100.0
5.0,5341.28011643744,5171.685891149211,103.48831630189696,1.0348831630189697,0.11376003881247986,25.0,100.0
6.0,6092.580864867181,5303.242315966064,163.3475163013252,1.6334751630132518,0.36419362162239366,24.0,100.0
7.0,5367.139302469808,5382.035365037601,100.52871385572446,1.0052871385572446,0.12237976748993605,23.0,100.0
8.0,5999.6318311393625,5526.882887766095,110.08030765267014,1.1008030765267014,0.3332106103797875,22.0,100.0
9.0,5995.256479702411,5637.431124677736,116.62546872510907,1.1662546872510908,0.33175215990080353,21.0,100.0
10.0,5898.469784484292,5706.766721481293,112.54953687319043,1.1254953687319043,0.2994899281614307,20.0,100.0
11.0,5918.094580115436,5801.778994173705,70.3692288393151,0.703692288393151,0.3060315267051453,19.0,70.3692288393151
12.0,6673.371498090412,5992.077762981272,97.96858601092448,0.9796858601092449,0.5577904993634708,18.0,97.96858601092448
13.0,6818.994585974871,6095.851151710942,200.92440302965417,2.0092440302965415,0.6063315286582904,17.0,100.0
14.0,6093.861821829618,6199.668654476628,96.60956779363613,0.9660956779363613,0.3646206072765393,16.0,96.60956779363613
15.0,6064.558620999438,6208.943910170924,53.556803730041985,0.5355680373004198,0.35485287366647933,15.0,53.55680373004198
16.0,6117.3672079880835,6226.388299926022,13.218238429235413,0.13218238429235413,0.3724557359960278,14.0,13.218238429235413
17.0,5987.510845186606,6239.108451454923,-59.221276784520356,-0.5922127678452036,0.32917028172886875,13.0,0.0
18.0,6103.7708677249075,6265.633635399135,-119.58085666123534,-1.1958085666123535,0.36792362257496913,12.0,0.0
19.0,6119.078776588293,6186.448960898831,-77.03489686364252,-0.7703489686364251,0.3730262588627644,11.0,0.0
20.0,6714.186406947477,6171.476363894917,69.87206165243269,0.6987206165243269,0.5713954689824923,10.0,69.87206165243269
21.0,7232.19504209319,6334.0953953611415,172.43269973577614,1.7243269973577613,0.7440650140310633,9.0,100.0
22.0,6725.534291366017,6428.520491127796,175.86732797034048,1.7586732797034048,0.5751780971220056,8.0,100.0
23.0,7399.735853912012,6611.716011974072,235.47564782011906,2.3547564782011907,0.799911951304004,7.0,100.0
24.0,6999.942203472839,6756.349063157819,187.8991445110633,1.8789914451106329,0.6666474011576129,6.0,100.0
25.0,6734.394337849612,6846.438130318492,92.32139602333939,0.9232139602333939,0.5781314459498708,5.0,92.32139602333939
26.0,7848.134720583485,7093.446122317805,95.73755159027482,0.9573755159027482,0.9493782401944951,4.0,95.73755159027482
27.0,7876.538608097564,7259.496436767818,125.46035858520247,1.2546035858520248,0.9588462026991881,3.0,100.0
28.0,7482.477143823982,7295.25102272936,145.4509493877019,1.454509493877019,0.8274923812746607,2.0,100.0
29.0,8405.215698654802,7535.205509484899,182.98763161352113,1.8298763161352114,1.0,1.0,100.0
30.0,8001.645212141141,7621.19256066049,213.61050610199234,2.1361050610199235,1.0,0.0,100.0
2.0,85.02377834703412,84.96963052476777,-0.1505007657056168,1.8060091884674017,0.0,58.0,100.0
3.0,84.75137787524065,84.915067362386,-0.12567610114040256,1.5081132136848308,0.04972442495187011,57.0,100.0
4.0,85.79967182199212,85.09198825430721,0.11408284135103672,-1.3689940962124407,0.0,56.0,0.0
5.0,83.65218184794423,84.85202051991338,-0.14049643442268453,1.6859572130722145,0.2695636304111531,55.0,100.0
6.0,84.84764196570323,84.85139501216908,-0.08827940232240807,1.0593528278688968,0.030471606859353528,54.0,100.0
7.0,84.26354415677606,84.69978990907347,-0.08363701307505242,1.0036441569006291,0.14729116864478725,53.0,100.0
8.0,84.28323455891841,84.6602043676584,-0.14819030919875328,1.7782837103850395,0.14335308821631826,52.0,100.0
9.0,85.20079448819163,84.68549238782376,-0.038330799230807226,0.45996959076968674,0.0,51.0,45.99695907696867
10.0,84.16238009103627,84.60134984722313,-0.08496633282705092,1.019595993924611,0.16752398179274622,50.0,100.0
11.0,85.20380518522111,84.51622604197014,0.1507713069254369,-1.8092556831052427,0.0,49.0,0.0
12.0,83.77892601729323,84.53433235187713,-0.05166000915078381,0.6199201098094057,0.24421479654135397,48.0,61.99201098094057
13.0,84.09192268734073,84.42637245496819,-0.05430252837595685,0.6516303405114823,0.18161546253185462,47.0,65.16303405114823
14.0,83.58790958249588,84.32985323007104,-0.1673990215968699,2.008788259162439,0.28241808350082354,46.0,100.0
15.0,83.40465599369105,84.20434200646712,-0.2731871070879573,3.2782452850554877,0.31906880126178977,45.0,100.0
16.0,83.69790822989243,83.98964396956725,-0.18509751433174693,2.221170171980963,0.2604183540215132,44.0,100.0
17.0,83.44204757065877,83.88673932379903,-0.2190919682906515,2.629103619487818,0.31159048586824556,43.0,100.0
18.0,83.60124579199321,83.65780226762361,-0.06152829506669599,0.7383395408003519,0.2797508416013585,42.0,73.8339540800352
19.0,82.36415273280458,83.45569179841095,-0.18283020955878407,2.193962514705409,0.5271694534390832,41.0,100.0
20.0,84.33456717763814,83.49035529702486,0.002225136634098494,-0.02670163960918193,0.13308656447237296,40.0,0.0
21.0,83.16650154560936,83.43015414889821,-0.01853715309313691,0.2224458371176429,0.36669969087812715,39.0,22.24458371176429
22.0,84.03811941978367,83.52064892405431,0.04295938947213598,-0.5155126736656318,0.19237611604326615,38.0,0.0
23.0,82.57977727028009,83.36091592982396,-0.032525529741076774,0.3903063568929213,0.48404454594398205,37.0,39.03063568929213
24.0,83.14626785236213,83.31866168435303,-0.043933303635592405,0.5271996436271089,0.37074642952757414,36.0,52.71996436271089
25.0,84.49913771740512,83.44693195941188,0.12291542956858599,-1.474985154823032,0.1001724565189761,35.0,0.0
26.0,82.39846874178018,83.45183424640838,-0.14410266183585413,1.7292319420302495,0.5203062516439644,34.0,100.0
27.0,82.00235011344587,83.1186603800952,-0.17329982876330102,2.0795979451596125,0.5995299773108258,33.0,100.0
28.0,82.39341189899835,83.0082190020079,-0.2441705709502272,2.9300468514027265,0.5213176202003297,32.0,100.0
29.0,82.81957754699464,82.83414159160948,-0.1172535243051134,1.407042291661361,0.4360844906010726,31.0,100.0
30.0,82.84667002003064,82.87226912728813,-0.15224895287847423,1.8269874345416908,0.43066599599387134,30.0,100.0
31.0,83.06185001067739,82.86020943561888,-0.09279404036190955,1.1135284843429147,0.3876299978645221,29.0,100.0
32.0,82.20482713413666,82.53245078086624,0.07111903902017763,-0.8534284682421316,0.5590345731726671,28.0,0.0
33.0,82.04460205818664,82.48189839749575,-0.00029075827921850385,0.0034890993506220464,0.5910795883626718,27.0,0.34890993506220463
34.0,82.16132415368915,82.50460897467336,-0.10314489640848228,1.2377387569017875,0.5677351692621698,26.0,100.0
35.0,82.32884940361684,82.49538576104742,-0.13786157554668346,1.6543389065602017,0.5342301192766314,25.0,100.0
36.0,82.25139339945379,82.41421659711303,-0.11769050201068286,1.4122860241281945,0.5497213201092421,24.0,100.0
37.0,82.00913325559917,82.29456848790853,-0.09931322818464884,1.1917587382157862,0.5981733488801666,23.0,100.0
38.0,82.20132198296785,82.17163591252144,0.00030772096725695095,-0.0036926516070834117,0.559735603406429,22.0,0.0
39.0,82.44908404566107,82.20652975702492,0.034775909748679106,-0.4173109169841493,0.5101831908677866,21.0,0.0
40.0,82.7299407351419,82.30443528230424,0.06772312899859863,-0.8126775479831836,0.454011852971621,20.0,0.0
41.0,81.86417665272572,82.26198563930949,0.00010811459874007925,-0.001297375184880951,0.6271646694548565,19.0,0.0
42.0,81.65465115639975,82.16567160399275,-0.05541147081195654,0.6649376497434786,0.6690697687200498,18.0,66.49376497434785
43.0,80.79656383267381,81.95783880873846,-0.18985561838741466,2.278267420648976,0.8406872334652377,17.0,100.0
44.0,80.91171189634957,81.80106432884567,-0.29461286659183944,3.5353543991020735,0.8176576207300854,16.0,100.0
45.0,81.27345792875309,81.6685123211007,-0.2939624588700159,3.5275495064401907,0.7453084142493822,15.0,100.0
46.0,81.41826553707344,81.52125253415961,-0.2092643679357373,2.511172415228848,0.7163468925853124,14.0,100.0
47.0,81.37342542889321,81.32746463326694,-0.05243324335967134,0.6291989203160561,0.7253149142213573,13.0,62.919892031605606
48.0,80.76089572243293,81.16985307179654,-0.0364639095977762,0.4375669151733144,0.8478208555134131,12.0,43.75669151733144
49.0,80.34069555245492,80.98214512837585,-0.0560453460124936,0.6725441521499232,0.9318608895090165,11.0,67.25441521499232
50.0,80.44444241278337,80.9318420683915,-0.14016796492626352,1.6820155791151623,0.9111115174433252,10.0,100.0
51.0,80.17151280287013,80.82609934075158,-0.22450755366668518,2.694090644000222,0.9656974394259749,9.0,100.0
52.0,80.98837125804867,80.78537267350809,-0.14321290709892745,1.7185548851871295,0.8023257483902654,8.0,100.0
53.0,79.42719278031049,80.50093370825626,-0.19831891514648,2.3798269817577604,1.0,7.0,100.0
54.0,80.33336098719525,80.35235307372798,-0.09163146088344833,1.09957753060138,0.9333278025609502,6.0,100.0
55.0,80.64160583271727,80.33531166091144,-0.0022768583196011603,0.027322299835213924,0.8716788334565451,5.0,2.7322299835213926
56.0,81.0943396956658,80.44297510994157,0.07981670133886452,-0.9578004160663743,0.7811320608668411,4.0,0.0
57.0,80.28564983752548,80.42029045633329,0.06317003684310918,-0.7580404421173101,0.9428700324949034,3.0,0.0
58.0,80.66730863642373,80.49111843255524,0.05409660564377234,-0.6491592677252681,0.8665382727152547,2.0,0.0
59.0,79.88383129744278,80.33332700961152,0.06006624480936244,-0.7207949377123494,1.0,1.0,0.0
60.0,79.62779800673395,80.36198489910062,-0.1449738953991016,1.7396867447892193,1.0,0.0,100.0
2.0,60.0209322366936,60.571856837198254,-0.6849898091871661,-3.082454141342248,0.0010466118346798225,88.0,0.0
3.0,60.489701210774115,60.55131793059222,-0.2986426116021138,-1.3438917522095122,0.02448506053870574,87.0,0.0
4.0,59.73450924002936,60.38795619247965,-0.31268304391362806,-1.4070736976113263,0.0,86.0,0.0
5.0,60.832937822229916,60.46211979743802,-0.11510722084345654,-0.5179824937955545,0.041646891111495776,85.0,0.0
6.0,61.9571086005004,60.67568962644693,0.08823535872951965,0.39705911428283847,0.09785543002501988,84.0,39.70591142828385
7.0,62.240699943659344,60.79708792481714,0.3580896396624174,1.6114033784808786,0.1120349971829672,83.0,100.0
8.0,62.457397974988844,61.104755289839375,0.46549978718312046,2.0947490423240422,0.12286989874944218,82.0,100.0
9.0,62.31352314004535,61.432268276032474,0.44017876354150626,1.9808044359367782,0.11567615700226738,81.0,100.0
10.0,61.98805111426695,61.646318262245735,0.36507448688685834,1.6428351909908627,0.09940255571334759,80.0,100.0
11.0,63.49245575244839,62.18316776401989,0.28975935766337735,1.3039171094851982,0.17462278762241965,79.0,100.0
12.0,61.84891611613852,62.32830752029254,0.06105668942037566,0.2747551023916905,0.09244580580692592,78.0,27.475510239169047
